"","STATE","STATENAME","ST_CASE","VE_FORMS","VEH_NO","PER_NO","STR_VEH","COUNTY","DAY","DAYNAME","MONTH","MONTHNAME","HOUR","HOURNAME","MINUTE","MINUTENAME","RUR_URB","RUR_URBNAME","FUNC_SYS","FUNC_SYSNAME","HARM_EV","HARM_EVNAME","MAN_COLL","MAN_COLLNAME","SCH_BUS","SCH_BUSNAME","MAKE","MAKENAME","MAK_MOD","MAK_MODNAME","BODY_TYP","BODY_TYPNAME","MOD_YEAR","MOD_YEARNAME","TOW_VEH","TOW_VEHNAME","SPEC_USE","SPEC_USENAME","EMER_USE","EMER_USENAME","ROLLOVER","ROLLOVERNAME","IMPACT1","IMPACT1NAME","FIRE_EXP","FIRE_EXPNAME","AGE","AGENAME","SEX","SEXNAME","PER_TYP","PER_TYPNAME","INJ_SEV","INJ_SEVNAME","SEAT_POS","SEAT_POSNAME","REST_USE","REST_USENAME","REST_MIS","REST_MISNAME","AIR_BAG","AIR_BAGNAME","EJECTION","EJECTIONNAME","EJ_PATH","EJ_PATHNAME","EXTRICAT","EXTRICATNAME","DRINKING","DRINKINGNAME","ALC_DET","ALC_DETNAME","ALC_STATUS","ALC_STATUSNAME","ATST_TYP","ATST_TYPNAME","ALC_RES","ALC_RESNAME","DRUGS","DRUGSNAME","DRUG_DET","DRUG_DETNAME","DSTATUS","DSTATUSNAME","HOSPITAL","HOSPITALNAME","DOA","DOANAME","DEATH_DA","DEATH_DANAME","DEATH_MO","DEATH_MONAME","DEATH_YR","DEATH_YRNAME","DEATH_HR","DEATH_HRNAME","DEATH_MN","DEATH_MNNAME","DEATH_TM","DEATH_TMNAME","LAG_HRS","LAG_HRSNAME","LAG_MINS","LAG_MINSNAME","P_SF1","P_SF1NAME","P_SF2","P_SF2NAME","P_SF3","P_SF3NAME","WORK_INJ","WORK_INJNAME","HISPANIC","HISPANICNAME","RACE","RACENAME","LOCATION","LOCATIONNAME"
"306",35,"New Mexico",350050,2,0,1,1,1,2,2,3,"March",17,"5:00pm-5:59pm",9,"9",2,"Urban",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,"32 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",272,"0.272 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",2,"2",3,"March",2018,"2018",17,"17:00-17:59",34,"34",1734,"1734",0,"0",25,"25",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",3,"American Indian (includes Alaska Native)",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk"
"307",35,"New Mexico",350071,1,0,1,1,43,6,6,3,"March",18,"6:00pm-6:59pm",40,"40",2,"Urban",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"21 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",301,"0.301 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",6,"6",3,"March",2018,"2018",18,"18:00-18:59",40,"40",1840,"1840",0,"0",0,"0",0,"None",0,"None",0,"None",9,"Unknown",7,"Non-Hispanic",1,"White",20,"Shoulder/Roadside"
"308",35,"New Mexico",350105,1,0,1,1,1,6,6,5,"May",21,"9:00pm-9:59pm",41,"41",1,"Rural",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,"26 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",226,"0.226 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",6,"6",5,"May",2018,"2018",21,"21:00-21:59",41,"41",2141,"2141",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",3,"American Indian (includes Alaska Native)",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk"
"309",35,"New Mexico",350129,1,1,1,0,31,2,2,6,"June",13,"1:00pm-1:59pm",37,"37",2,"Urban",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",24,"Saturn",24401,"Saturn Vue",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2005,2005,1,"One Trailing Unit",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",61,"61 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",206,"0.206 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",2,"2",6,"June",2018,"2018",13,"13:00-13:59",37,"37",1337,"1337",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"310",35,"New Mexico",350136,2,0,2,1,7,17,17,6,"June",21,"9:00pm-9:59pm",35,"35",1,"Rural",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"23 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",100,"0.100 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",17,"17",6,"June",2018,"2018",21,"21:00-21:59",35,"35",2135,"2135",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk"
"311",35,"New Mexico",350141,1,0,1,1,1,29,29,6,"June",0,"0:00am-0:59am",35,"35",2,"Urban",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,"54 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",32,"0.032 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",29,"29",6,"June",2018,"2018",0,"0:00-0:59",35,"35",35,"35",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk"
"312",35,"New Mexico",350148,1,1,1,0,43,30,30,6,"June",19,"7:00pm-7:59pm",45,"45",2,"Urban",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",12,"Ford",12471,"Ford Ranger",34,"Light Pickup",1988,1988,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",9,"Rollover, Unknown Type",0,"Non-Collision",0,"No or Not Reported",34,"34 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",14,"0.014 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",30,"30",6,"June",2018,"2018",19,"19:00-19:59",45,"45",1945,"1945",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",6,"Hispanic, Origin Not Specified or Other Origin",1,"White",0,"Occupant of a Motor Vehicle"
"313",35,"New Mexico",350229,1,0,1,1,1,19,19,9,"September",0,"0:00am-0:59am",52,"52",2,"Urban",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,"26 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",241,"0.241 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",19,"19",9,"September",2018,"2018",99,"Unknown",99,"Unknown",9999,"Unknown",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",3,"American Indian (includes Alaska Native)",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk"
"314",35,"New Mexico",350290,1,0,1,1,31,20,20,11,"November",13,"1:00pm-1:59pm",12,"12",2,"Urban",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,"46 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",164,"0.164 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",20,"20",11,"November",2018,"2018",99,"Unknown",99,"Unknown",9999,"Unknown",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",3,"American Indian (includes Alaska Native)",98,"Not Reported"
"315",35,"New Mexico",350339,2,1,2,0,19,8,8,12,"December",14,"2:00pm-2:59pm",20,"20",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",82,"Freightliner",82881,"Freightliner Medium/Heavy - CBE",66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2014,2014,1,"One Trailing Unit",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",62,"62 Years",1,"Male",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",13,"Front Seat, Right Side",20,"None Used / Not Applicable",0,"No",98,"Not Reported",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",276,"0.276 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",8,"8",12,"December",2018,"2018",99,"Unknown",99,"Unknown",9999,"Unknown",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",9,"Unknown",99,"Unknown",99,"Unknown",0,"Occupant of a Motor Vehicle"
"316",35,"New Mexico",350348,1,0,1,1,31,22,22,6,"June",23,"11:00pm-11:59pm",45,"45",1,"Rural",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"38 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",110,"0.110 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",23,"23",6,"June",2018,"2018",99,"Unknown",99,"Unknown",9999,"Unknown",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",3,"American Indian (includes Alaska Native)",13,"Not at Intersection - On Roadway, Crosswalk Availability Unknown"
"317",41,"Oregon",410031,1,1,1,0,59,5,5,2,"February",20,"8:00pm-8:59pm",42,"42",1,"Rural",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",20,"Chevrolet",20403,"Chevrolet TrailBlazer (2003 on; for 2002 model, see 401)",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2004,2004,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",1,"Yes",48,"48 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",9,"Deployment- Unknown Location",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",190,"0.190 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",5,"5",2,"February",2018,"2018",20,"20:00-20:59",44,"44",2044,"2044",0,"0",2,"2",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",0,"Occupant of a Motor Vehicle"
"318",41,"Oregon",410099,1,1,1,0,51,13,13,5,"May",21,"9:00pm-9:59pm",39,"39",2,"Urban",1,"Interstate",33,"Curb",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",72,"Harley-Davidson",72706,"Harley-Davidson 750cc or greater",80,"Two Wheel Motorcycle (excluding motor scooters)",2016,2016,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",44,"44 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",5,"DOT-Compliant Motorcycle Helmet",0,"No",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",129,"0.129 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",13,"13",5,"May",2018,"2018",22,"22:00-22:59",0,"0",2200,"2200",0,"0",21,"21",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"319",41,"Oregon",410121,1,1,1,0,29,30,30,5,"May",1,"1:00am-1:59am",54,"54",2,"Urban",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",12,"Ford",12471,"Ford Ranger",34,"Light Pickup",1992,1992,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",39,"39 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",162,"0.162 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",30,"30",5,"May",2018,"2018",1,"1:00-1:59",55,"55",155,"155",0,"0",1,"1",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",3,"American Indian (includes Alaska Native)",0,"Occupant of a Motor Vehicle"
"320",41,"Oregon",410166,1,1,1,0,19,22,22,7,"July",1,"1:00am-1:59am",52,"52",2,"Urban",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",12,"Ford",12401,"Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport (Explorer for 1990-2018 only.  For model years 2019 on, see 12-425.)",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1985,1985,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",2,"Rollover, Untripped",0,"Non-Collision",0,"No or Not Reported",19,"19 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",20,"Not Deployed",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",27,"0.027 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",22,"22",7,"July",2018,"2018",2,"2:00-2:59",0,"0",200,"200",0,"0",8,"8",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"321",41,"Oregon",410168,1,1,1,0,65,25,25,7,"July",6,"6:00am-6:59am",47,"47",1,"Rural",1,"Interstate",24,"Guardrail Face",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",72,"Harley-Davidson",72706,"Harley-Davidson 750cc or greater",80,"Two Wheel Motorcycle (excluding motor scooters)",1986,1986,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",82,"Right-Front Side",0,"No or Not Reported",60,"60 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",16,"Helmet, Other than DOT-Compliant Motorcycle Helmet",0,"No",98,"Not Reported",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",29,"0.029 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",25,"25",7,"July",2018,"2018",7,"7:00-7:59",13,"13",713,"713",0,"0",26,"26",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"322",41,"Oregon",410335,1,1,1,0,51,12,12,1,"January",0,"0:00am-0:59am",6,"6",2,"Urban",1,"Interstate",25,"Concrete Traffic Barrier",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",37,"Honda",37031,"Honda Civic/CRX, del Sol",2,"2-door sedan,hardtop,coupe",1999,1999,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",27,"27 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",98,"Not Reported",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",78,"0.078 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",15,"15",1,"January",2018,"2018",21,"21:00-21:59",9,"9",2109,"2109",93,"93",3,"3",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"323",41,"Oregon",410342,2,1,1,0,51,19,19,4,"April",23,"11:00pm-11:59pm",12,"12",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",49,"Toyota",49033,"Toyota Celica",9,"Other or Unknown automobile type",1980,1980,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",59,"59 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",99,"Reported as Unknown",0,"No",98,"Not Reported",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",183,"0.183 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",19,"19",4,"April",2018,"2018",23,"23:00-23:59",42,"42",2342,"2342",0,"0",30,"30",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"324",49,"Utah",490009,1,0,1,1,53,21,21,1,"January",0,"0:00am-0:59am",44,"44",2,"Urban",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"27 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",190,"0.190 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",21,"21",1,"January",2018,"2018",0,"0:00-0:59",44,"44",44,"44",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk"
"325",49,"Utah",490017,2,1,1,0,35,11,11,2,"February",16,"4:00pm-4:59pm",13,"13",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",11,"Other",0,"No",49,"Toyota",49482,"Toyota Tundra",34,"Light Pickup",2000,2000,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",9,"Rollover, Unknown Type",12,"12 Clock Point",0,"No or Not Reported",44,"44 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",90,"0.090 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",11,"11",2,"February",2018,"2018",16,"16:00-16:59",13,"13",1613,"1613",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"326",49,"Utah",490040,3,1,1,0,35,26,26,3,"March",23,"11:00pm-11:59pm",58,"58",2,"Urban",1,"Interstate",25,"Concrete Traffic Barrier",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",12,"Ford",12422,"Ford Expedition",15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2010,2010,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",9,"9 Clock Point",0,"No or Not Reported",30,"30 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",2,"Deployed- Side (door, seatback)",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",200,"0.200 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",27,"27",3,"March",2018,"2018",0,"0:00-0:59",1,"1",1,"1",0,"0",3,"3",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",38,"Samoan",0,"Occupant of a Motor Vehicle"
"327",49,"Utah",490042,1,0,1,1,11,6,6,2,"February",22,"10:00pm-10:59pm",12,"12",2,"Urban",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"24 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",210,"0.210 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",6,"6",2,"February",2018,"2018",22,"22:00-22:59",21,"21",2221,"2221",0,"0",9,"9",99,"Reported as Unknown",99,"Reported as Unknown",99,"Reported as Unknown",0,"No",7,"Non-Hispanic",1,"White",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk"
"328",49,"Utah",490099,1,1,1,0,29,25,25,5,"May",17,"5:00pm-5:59pm",15,"15",1,"Rural",1,"Interstate",57,"Cable Barrier",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",76,"Yamaha",76706,"Yamaha 750cc or greater",80,"Two Wheel Motorcycle (excluding motor scooters)",2012,2012,0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",10,"10 Clock Point",0,"No or Not Reported",46,"46 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",19,"Helmet, Unknown if DOT Compliant",0,"No",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",250,"0.250 % BAC",1,"Yes (drugs involved)",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",25,"25",5,"May",2018,"2018",17,"17:00-17:59",15,"15",1715,"1715",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
