"","STATE","STATENAME","ST_CASE","VE_FORMS","VEH_NO","PER_NO","STR_VEH","COUNTY","DAY","DAYNAME","MONTH","MONTHNAME","HOUR","HOURNAME","MINUTE","MINUTENAME","RUR_URB","RUR_URBNAME","FUNC_SYS","FUNC_SYSNAME","HARM_EV","HARM_EVNAME","MAN_COLL","MAN_COLLNAME","SCH_BUS","SCH_BUSNAME","MAKE","MAKENAME","MAK_MOD","BODY_TYP","BODY_TYPNAME","MOD_YEAR","MOD_YEARNAME","TOW_VEH","TOW_VEHNAME","SPEC_USE","SPEC_USENAME","EMER_USE","EMER_USENAME","ROLLOVER","ROLLOVERNAME","IMPACT1","IMPACT1NAME","FIRE_EXP","FIRE_EXPNAME","AGE","AGENAME","SEX","SEXNAME","PER_TYP","PER_TYPNAME","INJ_SEV","INJ_SEVNAME","SEAT_POS","SEAT_POSNAME","REST_USE","REST_USENAME","REST_MIS","REST_MISNAME","AIR_BAG","AIR_BAGNAME","EJECTION","EJECTIONNAME","EJ_PATH","EJ_PATHNAME","EXTRICAT","EXTRICATNAME","DRINKING","DRINKINGNAME","ALC_DET","ALC_DETNAME","ALC_STATUS","ALC_STATUSNAME","ATST_TYP","ATST_TYPNAME","ALC_RES","ALC_RESNAME","DRUGS","DRUGSNAME","DRUG_DET","DRUG_DETNAME","DSTATUS","DSTATUSNAME","HOSPITAL","HOSPITALNAME","DOA","DOANAME","DEATH_DA","DEATH_DANAME","DEATH_MO","DEATH_MONAME","DEATH_YR","DEATH_YRNAME","DEATH_HR","DEATH_HRNAME","DEATH_MN","DEATH_MNNAME","DEATH_TM","DEATH_TMNAME","LAG_HRS","LAG_HRSNAME","LAG_MINS","LAG_MINSNAME","P_SF1","P_SF1NAME","P_SF2","P_SF2NAME","P_SF3","P_SF3NAME","WORK_INJ","WORK_INJNAME","HISPANIC","HISPANICNAME","LOCATION","LOCATIONNAME","HELM_USE","HELM_USENAME","HELM_MIS","HELM_MISNAME"
"346",53,"Washington",530328,2,1,1,0,61,8,8,9,"September",5,"5:00am-5:59am",15,"15",2,"Urban",1,"Interstate",25,"Concrete Traffic Barrier",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",55,"Hyundai","Hyundai Accent",3,"3-door/2-door hatchback",2008,"2008",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",26,"26 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",99,"Reported as Unknown",7,"None Used/Not Applicable",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",200,"0.200 % BAC",1,"Yes (drugs involved)",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",8,"8",9,"September",2019,"2019",5,"5:00-5:59",15,"15",515,"515",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",1,"Mexican",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"347",53,"Washington",530333,2,1,1,0,61,18,18,9,"September",20,"8:00pm-8:59pm",35,"35",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",7,"Sideswipe - Same Direction",0,"No",54,"Acura","Acura RL/RLX",4,"4-door sedan, hardtop",2006,"2006",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",62,"Left-Front Side",0,"No or Not Reported",42,"42 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",2,"Suspected Minor Injury (B)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",120,"0.120 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",8,"Not Reported",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"348",53,"Washington",530333,2,2,1,0,61,18,18,9,"September",20,"8:00pm-8:59pm",35,"35",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",7,"Sideswipe - Same Direction",0,"No",53,"Suzuki","Suzuki 750cc-over",80,"Two Wheel Motorcycle (excluding motor scooters)",2007,"2007",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",82,"Right-Front Side",0,"No or Not Reported",30,"30 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",22,"0.022 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",18,"18",9,"September",2019,"2019",21,"21:00-21:59",10,"10",2110,"2110",0,"0",35,"35",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",19,"Helmet, Unknown if DOT-Compliant",0,"No Indication of Mis-Use"
"349",53,"Washington",530370,2,1,1,0,77,19,19,9,"September",22,"10:00pm-10:59pm",21,"21",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",49,"Toyota","Toyota Camry",4,"4-door sedan, hardtop",2014,"2014",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",43,"43 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",322,"0.322 % BAC",1,"Yes (drugs involved)",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",19,"19",9,"September",2019,"2019",22,"22:00-22:59",21,"21",2221,"2221",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",1,"Mexican",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"350",53,"Washington",530397,1,0,1,1,15,2,2,10,"October",1,"1:00am-1:59am",19,"19",1,"Rural",1,"Interstate",8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"23 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",38,"0.038 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",4,"Transported  Unknown Source",0,"Not Applicable",21,"21",10,"October",2019,"2019",17,"17:00-17:59",30,"30",1730,"1730",472,"472",11,"11",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",11,"Not at Intersection - On Roadway, Not in Marked Crosswalk",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant"
"351",53,"Washington",530440,2,1,1,0,73,13,13,12,"December",22,"10:00pm-10:59pm",9,"9",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",32,"Audi","Audi A4",4,"4-door sedan, hardtop",2015,"2015",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",1,"Yes",19,"19 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",99,"Reported as Unknown",7,"None Used/Not Applicable",99,"Reported as Deployment Unknown",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",128,"0.128 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",13,"13",12,"December",2019,"2019",22,"22:00-22:59",9,"9",2209,"2209",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"352",53,"Washington",530440,2,1,2,0,73,13,13,12,"December",22,"10:00pm-10:59pm",9,"9",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",32,"Audi","Audi A4",4,"4-door sedan, hardtop",2015,"2015",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",1,"Yes",18,"18 Years",1,"Male",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",13,"Front Seat, Right Side",99,"Reported as Unknown",7,"None Used/Not Applicable",99,"Reported as Deployment Unknown",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",240,"0.240 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",13,"13",12,"December",2019,"2019",22,"22:00-22:59",9,"9",2209,"2209",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"353",53,"Washington",530473,2,1,1,0,61,22,22,12,"December",2,"2:00am-2:59am",31,"31",2,"Urban",1,"Interstate",25,"Concrete Traffic Barrier",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",35,"Nissan/Datsun","Nissan/Datsun 350Z/370Z",3,"3-door/2-door hatchback",2009,"2009",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",99,"Reported as Unknown",1,"Yes",28,"28 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",99,"Reported as Unknown",7,"None Used/Not Applicable",99,"Reported as Deployment Unknown",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",91,"0.091 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",22,"22",12,"December",2019,"2019",2,"2:00-2:59",31,"31",231,"231",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"354",56,"Wyoming",560030,1,1,1,0,25,8,8,4,"April",15,"3:00pm-3:59pm",7,"7",1,"Rural",1,"Interstate",1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",20,"Chevrolet","Chevrolet Cobalt",2,"2-door sedan,hardtop,coupe",2007,"2007",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",43,"43 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",210,"0.210 % BAC",0,"No (drugs not involved)",8,"Not Reported",0,"Test Not Given",1,"EMS Air",0,"Not Applicable",18,"18",4,"April",2019,"2019",99,"Unknown",99,"Unknown",9999,"Unknown",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",9,"Unknown",99,"Unknown",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"355",4,"Arizona",40230,1,1,1,0,3,2,2,4,"April",11,"11:00am-11:59am",14,"14",1,"Rural",1,"Interstate",1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",49,"Toyota","Toyota Camry",4,"4-door sedan, hardtop",2007,"2007",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",73,"73 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",20,"Not Deployed",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",37,"0.037 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",5,"EMS Ground",0,"Not Applicable",2,"2",4,"April",2019,"2019",11,"11:00-11:59",38,"38",1138,"1138",0,"0",24,"24",0,"None",0,"None",0,"None",0,"No",1,"Mexican",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"356",4,"Arizona",40317,2,1,1,0,19,5,5,5,"May",0,"0:00am-0:59am",45,"45",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",20,"Chevrolet","Chevrolet Camaro",2,"2-door sedan,hardtop,coupe",2019,"2019",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",52,"52 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",318,"0.318 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",5,"5",5,"May",2019,"2019",0,"0:00-0:59",49,"49",49,"49",0,"0",4,"4",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"357",4,"Arizona",40603,1,1,1,0,3,14,14,9,"September",4,"4:00am-4:59am",59,"59",1,"Rural",1,"Interstate",24,"Guardrail Face",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",20,"Chevrolet","Chevrolet C, K, R, V-series pickup/Silverado",34,"Light Pickup",2001,"2001",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",25,"25 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",1,"Deployed- Front",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",40,"0.040 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",1,"EMS Air",0,"Not Applicable",14,"14",9,"September",2019,"2019",7,"7:00-7:59",27,"27",727,"727",2,"2",28,"28",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"358",6,"California",60153,1,1,1,0,11,9,9,3,"March",18,"6:00pm-6:59pm",38,"38",1,"Rural",1,"Interstate",39,"Wall",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",20,"Chevrolet","Chevrolet Colorado",34,"Light Pickup",2010,"2010",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",81,"Right",0,"No or Not Reported",58,"58 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",9,"Deployment- Unknown Location",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",130,"0.130 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",9,"9",3,"March",2019,"2019",18,"18:00-18:59",38,"38",1838,"1838",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"359",6,"California",60164,1,1,1,0,65,13,13,3,"March",1,"1:00am-1:59am",31,"31",2,"Urban",1,"Interstate",42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",20,"Chevrolet","Chevrolet Spark",5,"5-door/4-door hatchback",2015,"2015",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",21,"21 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",9,"Deployment- Unknown Location",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",119,"0.119 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",13,"13",3,"March",2019,"2019",1,"1:00-1:59",52,"52",152,"152",0,"0",21,"21",0,"None",0,"None",0,"None",0,"No",6,"Hispanic, Origin Not Specified or Other Origin",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"360",6,"California",60185,2,1,2,0,71,9,9,2,"February",3,"3:00am-3:59am",4,"4",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",37,"Honda","Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",4,"4-door sedan, hardtop",2017,"2017",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",21,"21 Years",2,"Female",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",13,"Front Seat, Right Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",2,"Deployed- Side (door, seatback)",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",51,"0.051 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",9,"9",2,"February",2019,"2019",3,"3:00-3:59",4,"4",304,"304",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",6,"Hispanic, Origin Not Specified or Other Origin",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"361",6,"California",60266,1,1,1,0,1,23,23,1,"January",13,"1:00pm-1:59pm",15,"15",1,"Rural",1,"Interstate",1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",49,"Toyota","Toyota Corolla",4,"4-door sedan, hardtop",2007,"2007",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",2,"Rollover, Untripped",0,"Non-Collision",0,"No or Not Reported",76,"76 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",20,"Not Deployed",2,"Partially Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",10,"0.010 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",23,"23",1,"January",2019,"2019",13,"13:00-13:59",15,"15",1315,"1315",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"362",6,"California",60327,1,1,1,0,85,14,14,4,"April",21,"9:00pm-9:59pm",55,"55",2,"Urban",1,"Interstate",25,"Concrete Traffic Barrier",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",49,"Toyota","Toyota 4-Runner",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1997,"1997",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",65,"65 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",9,"Deployment- Unknown Location",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",160,"0.160 % BAC",0,"No (drugs not involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",5,"EMS Ground",0,"Not Applicable",26,"26",4,"April",2019,"2019",99,"Unknown",99,"Unknown",9999,"Unknown",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",9,"Unknown",99,"Unknown",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"363",6,"California",60630,1,1,1,0,1,28,28,2,"February",4,"4:00am-4:59am",0,"0",2,"Urban",1,"Interstate",42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",42,"Mercedes-Benz","Mercedes-Benz M/ML Class",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2000,"2000",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",1,"Yes",20,"20 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",99,"Reported as Unknown",7,"None Used/Not Applicable",99,"Reported as Deployment Unknown",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",70,"0.070 % BAC",1,"Yes (drugs involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",0,"Not Transported",7,"Died at Scene",28,"28",2,"February",2019,"2019",4,"4:00-4:59",20,"20",420,"420",0,"0",20,"20",0,"None",0,"None",0,"None",0,"No",1,"Mexican",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"364",6,"California",60726,1,1,2,0,85,21,21,6,"June",0,"0:00am-0:59am",0,"0",2,"Urban",1,"Interstate",1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",34,"BMW","BMW 3-series",4,"4-door sedan, hardtop",2002,"2002",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",21,"21 Years",2,"Female",2,"Passenger of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",13,"Front Seat, Right Side",20,"None Used/Not Applicable",7,"None Used/Not Applicable",1,"Deployed- Front",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",162,"0.162 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",21,"21",6,"June",2019,"2019",0,"0:00-0:59",0,"0",0,"0",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"365",6,"California",60935,2,2,1,0,25,7,7,1,"January",21,"9:00pm-9:59pm",57,"57",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",37,"Honda","Honda Pilot",15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2018,"2018",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",30,"30 Years",2,"Female",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No Indication of Mis-Use",9,"Deployment- Unknown Location",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",25,"0.025 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",7,"7",1,"January",2019,"2019",22,"22:00-22:59",6,"6",2206,"2206",0,"0",9,"9",0,"None",0,"None",0,"None",9,"Unknown",99,"Unknown",0,"Occupant of a Motor Vehicle",20,"Not Applicable",7,"None Used/Not Applicable"
"366",6,"California",60977,1,0,1,1,59,17,17,6,"June",21,"9:00pm-9:59pm",1,"1",2,"Urban",1,"Interstate",8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"29 Years",2,"Female",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Reported as Unknown",9,"Not Reported",2,"Test Given",1,"Blood",148,"0.148 % BAC",9,"Reported as Unknown",8,"Not Reported",2,"Test Given",0,"Not Transported",7,"Died at Scene",17,"17",6,"June",2019,"2019",21,"21:00-21:59",12,"12",2112,"2112",0,"0",11,"11",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",13,"Not at Intersection - On Roadway, Crosswalk Availability Unknown",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant"
